Rok;Imię;Liczba;Płeć
2001;ANTONIO;12;M
2001;JUSTIN;12;M
2001;KARIM;12;M
2001;MARIO;12;M
2001;NICO;12;M
2001;OMAR;12;M
2001;VLADYSLAV;12;M
2001;ARNOLD;11;M
2001;BRYAN;11;M
2001;CYRYL;11;M
2001;EDGAR;11;M
2001;JAKOB;11;M
2001;OLEKSANDR;11;M
2001;OMER;11;M
2001;SIMONE;11;M
2001;TRISTAN;11;M
2001;VINCENT;11;M
2001;WILLIAM;11;M
2001;ARIAN;10;M
2001;ARTHUR;10;M
2001;BENEDYKT;10;M
2001;BRANDON;10;M
2001;IVAN;10;M
2001;JAROMIR;10;M
2001;JOSHUA;10;M
2001;MANUEL;10;M
2001;MIECZYSŁAW;10;M
2001;MIRON;10;M
2001;PATRYCJUSZ;10;M
2001;PHILIPP;10;M
2001;ROCH;10;M
2001;ROY;10;M
2001;SAJMON;10;M
2001;VIKTOR;10;M
2001;ZACHARIASZ;10;M
2001;ALI;9;M
2001;BOLESŁAW;9;M
2001;BRAIAN;9;M
2001;DYMITR;9;M
2001;GIUSEPPE;9;M
2001;IAN;9;M
2001;JOHN;9;M
2001;KRISTIAN;9;M
2001;KRZESIMIR;9;M
2001;MARKO;9;M
2001;MAX;9;M
2001;OKTAWIUSZ;9;M
2001;PHILLIP;9;M
2001;ROGER;9;M
2001;RYAN;9;M
2001;SAMIR;9;M
2001;TOM;9;M
2001;VOLODYMYR;9;M
2001;WAWRZYNIEC;9;M
2001;ALBIN;8;M
2001;BOHDAN;8;M
2001;BRAYAN;8;M
2001;DANIIL;8;M
2001;ITAY;8;M
2001;JAREMA;8;M
2001;MAIK;8;M
2001;OLEG;8;M
2001;PAOLO;8;M
2001;PASKAL;8;M
2001;ROBERTO;8;M
2001;AARON;7;M
2001;ADRIEN;7;M
2001;ANDREW;7;M
2001;BASTIAN;7;M
2001;CONRAD;7;M
2001;DENIZ;7;M
2001;DOMENICO;7;M
2001;DUSTIN;7;M
2001;ISLAM;7;M
2001;JACK;7;M
2001;KAJ;7;M
2001;LORENZO;7;M
2001;LUDWIK;7;M
2001;LUKE;7;M
2001;MIKE;7;M
2001;MUSLIM;7;M
2001;MYKYTA;7;M
2001;NIKO;7;M
2001;ORI;7;M
2001;RAFAEL;7;M
2001;RICARDO;7;M
2001;RICHARD;7;M
2001;ROBIN;7;M
2001;SAMBOR;7;M
2001;SEAN;7;M
2001;TAL;7;M
2001;VALENTINO;7;M
2001;YANN;7;M
2001;YUVAL;7;M
2001;ZYGMUNT;7;M
2001;AHMED;6;M
2001;AKSEL;6;M
2001;ALBERTO;6;M
2001;ANDRII;6;M
2001;ARTEM;6;M
2001;BEN;6;M
2001;DANIELE;6;M
2001;EUGENIUSZ;6;M
2001;FELIX;6;M
2001;GABRIELE;6;M
2001;IVO;6;M
2001;KHAMZAT;6;M
2001;MAKS;6;M
2001;MARCUS;6;M
2001;MARSEL;6;M
2001;MARTYN;6;M
2001;MATTIA;6;M
2001;NATHAN;6;M
2001;NAZAR;6;M
2001;NOAH;6;M
2001;NOEL;6;M
2001;OREST;6;M
2001;ORFEUSZ;6;M
2001;PATRIK;6;M
2001;PIETRO;6;M
2001;RADOMIR;6;M
2001;RAPHAEL;6;M
2001;RICCARDO;6;M
2001;RIKARDO;6;M
2001;TIMOTHY;6;M
2001;TOMER;6;M
2001;TYCJAN;6;M
2001;VINCENZO;6;M
2001;WADIM;6;M
2001;WILHELM;6;M
2001;WŁODZIMIERZ;6;M
2001;ALEXANDRE;5;M
2001;ANDREA;5;M
2001;ANDRIY;5;M
2001;ANTHONY;5;M
2001;ANTOINE;5;M
2001;BARTEK;5;M
2001;CARLOS;5;M
2001;CZESŁAW;5;M
2001;DANYLO;5;M
2001;DARIAN;5;M
2001;DARIO;5;M
2001;DOMINIC;5;M
2001;EDUARDO;5;M
2001;ELIAS;5;M
2001;ENRICO;5;M
2001;GIACOMO;5;M
2001;GREGORY;5;M
2001;HERBERT;5;M
2001;HIERONIM;5;M
2001;ILLIA;5;M
2001;JAMES;5;M
2001;JEAN;5;M
2001;JOEL;5;M
2001;JOSEPH;5;M
2001;JUAN;5;M
2001;JUSTYN;5;M
2001;KAI;5;M
2001;KHALID;5;M
2001;MATHIAS;5;M
2001;MATHIEU;5;M
2001;MATTHIAS;5;M
2001;MAXYMILIAN;5;M
2001;MICHEL;5;M
2001;MIGUEL;5;M
2001;MOHAMED;5;M
2001;MYKOLA;5;M
2001;NADAV;5;M
2001;NATANAEL;5;M
2001;NIKITA;5;M
2001;NORMAN;5;M
2001;OLEKSII;5;M
2001;PAVLO;5;M
2001;PIERRE;5;M
2001;RAMI;5;M
2001;RUBEN;5;M
2001;TIM;5;M
2001;WINCENTY;5;M
2001;YURII;5;M
2001;ZDZISŁAW;5;M
2001;ZENON;5;M
2001;JULIA;12347;K
2001;NATALIA;11182;K
2001;WIKTORIA;11172;K
2001;ALEKSANDRA;10381;K
2001;WERONIKA;7415;K
2001;KAROLINA;6820;K
2001;KLAUDIA;6693;K
2001;PATRYCJA;5831;K
2001;ZUZANNA;5380;K
2001;PAULINA;5085;K
2001;KATARZYNA;4907;K
2001;MARTYNA;4648;K
2001;ANNA;4426;K
2001;OLIWIA;4118;K
2001;DOMINIKA;3968;K
2001;MAGDALENA;3908;K
2001;KINGA;3138;K
2001;KAMILA;2737;K
2001;GABRIELA;2712;K
2001;ALICJA;2640;K
2001;MARTA;2631;K
2001;AGATA;2463;K
2001;SANDRA;2409;K
2001;AGNIESZKA;2246;K
2001;JOANNA;2186;K
2001;NIKOLA;1973;K
2001;DARIA;1965;K
2001;MONIKA;1965;K
2001;JUSTYNA;1761;K
2001;MAJA;1748;K
2001;MARIA;1737;K
2001;MAŁGORZATA;1735;K
2001;ANGELIKA;1708;K
2001;IZABELA;1541;K
2001;EMILIA;1466;K
2001;ZOFIA;1259;K
2001;SYLWIA;1165;K
2001;EWA;1030;K
2001;EWELINA;1026;K
2001;LAURA;996;K
2001;SARA;910;K
2001;MILENA;893;K
2001;ROKSANA;837;K
2001;ADRIANNA;783;K
2001;BARBARA;779;K
2001;OLGA;693;K
2001;JAGODA;651;K
2001;MARCELINA;627;K
2001;KORNELIA;552;K
2001;MICHALINA;513;K
2001;ANETA;474;K
2001;HANNA;449;K
2001;BEATA;448;K
2001;URSZULA;437;K
2001;DAGMARA;430;K
2001;DOROTA;419;K
2001;ANITA;408;K
2001;NICOLE;390;K
2001;KAJA;388;K
2001;MARLENA;379;K
2001;IGA;374;K
2001;JULITA;373;K
2001;KARINA;364;K
2001;ELIZA;357;K
2001;ANDŻELIKA;351;K
2001;EDYTA;348;K
2001;PAULA;293;K
2001;NINA;290;K
2001;MALWINA;285;K
2001;IWONA;278;K
2001;MARIKA;265;K
2001;LIWIA;264;K
2001;MAGDA;253;K
2001;LIDIA;251;K
2001;NICOLA;248;K
2001;VANESSA;234;K
2001;WIOLETTA;230;K
2001;ELŻBIETA;226;K
2001;ŻANETA;215;K
2001;ŁUCJA;212;K
2001;JOLANTA;210;K
2001;ILONA;209;K
2001;JESSICA;200;K
2001;SABINA;191;K
2001;SONIA;188;K
2001;NADIA;176;K
2001;WIOLETA;174;K
2001;MARZENA;169;K
2001;DIANA;166;K
2001;AMELIA;165;K
2001;MATYLDA;157;K
2001;ADRIANA;148;K
2001;JULIANNA;147;K
2001;VICTORIA;147;K
2001;LENA;145;K
2001;POLA;142;K
2001;ANTONINA;140;K
2001;WANESSA;136;K
2001;IZABELLA;131;K
2001;MARIANNA;125;K
2001;AMANDA;123;K
2001;HELENA;122;K
2001;RÓŻA;122;K
2001;OLIVIA;118;K
2001;ANASTAZJA;117;K
2001;KLARA;117;K
2001;FAUSTYNA;109;K
2001;JOWITA;109;K
2001;LUIZA;105;K
2001;ESTERA;102;K
2001;KRYSTYNA;101;K
2001;ADA;99;K
2001;KALINA;99;K
2001;MARIOLA;96;K
2001;WANESA;95;K
2001;SAMANTA;94;K
2001;ANIELA;92;K
2001;RENATA;88;K
2001;ROZALIA;86;K
2001;ALINA;81;K
2001;JADWIGA;74;K
2001;OLIMPIA;72;K
2001;NICOL;69;K
2001;OKTAWIA;69;K
2001;JUDYTA;68;K
2001;LILIANA;65;K
2001;MANUELA;64;K
2001;AURELIA;63;K
2001;CLAUDIA;62;K
2001;DANIELA;61;K
2001;BLANKA;60;K
2001;NATASZA;58;K
2001;DŻESIKA;56;K
2001;INGA;56;K
2001;TERESA;56;K
2001;VIKTORIA;56;K
2001;HONORATA;54;K
2001;MICHELLE;54;K
2001;NIKOL;54;K
2001;ERYKA;51;K
2001;IDA;51;K
2001;BERNADETA;47;K
2001;LUCYNA;46;K
2001;MIRIAM;46;K
2001;ELWIRA;45;K
2001;MELANIA;45;K
2001;ALEXANDRA;43;K
2001;BOŻENA;42;K
2001;JENNIFER;42;K
2001;DANUTA;41;K
2001;BOGUMIŁA;40;K
2001;KONSTANCJA;39;K
2001;ARLETA;38;K
2001;BIANKA;38;K
2001;MARTINA;38;K
2001;NIKOLETTA;38;K
2001;OLA;38;K
2001;TATIANA;38;K
2001;JESIKA;37;K
2001;MAYA;37;K
2001;PAMELA;36;K
2001;ANGELA;35;K
2001;SARAH;35;K
2001;ALDONA;34;K
2001;NATALIE;34;K
2001;KASANDRA;33;K
2001;MARITA;33;K
2001;BRYGIDA;32;K
2001;SOFIA;32;K
2001;INEZ;31;K
2001;MARCELA;31;K
2001;ANDREA;30;K
2001;MIRELLA;30;K
2001;NOEMI;30;K
2001;BERNADETTA;29;K
2001;KSENIA;29;K
2001;GLORIA;28;K
2001;IRENA;28;K
2001;LILIANNA;28;K
2001;ADELA;27;K
2001;VERONIKA;27;K
2001;BOGNA;26;K
2001;CAROLINE;26;K
2001;TAMARA;26;K
2001;CELINA;25;K
2001;JAŚMINA;25;K
2001;JESSIKA;25;K
2001;INES;24;K
2001;STEFANIA;24;K
2001;GRAŻYNA;23;K
2001;NIKOLINA;23;K
2001;SIMONA;23;K
2001;IZA;22;K
2001;KORNELA;22;K
2001;MAJKA;22;K
2001;GRACJANA;21;K
2001;MICHAELA;21;K
2001;NIKOLETA;21;K
2001;VERONICA;21;K
2001;BOGUSŁAWA;20;K
2001;DONATA;20;K
2001;JANINA;20;K
2001;MARIETTA;20;K
2001;SOPHIE;20;K
2001;EMANUELA;19;K
2001;EMMA;19;K
2001;GRETA;19;K
2001;EMILY;18;K
2001;IRMINA;18;K
2001;PATRICIA;18;K
2001;ANASTASIIA;17;K
2001;ANGELICA;17;K
2001;ANGELINA;17;K
2001;HALINA;17;K
2001;LINDA;17;K
2001;MARCJANNA;17;K
2001;MARYLA;17;K
2001;MIRELA;17;K
2001;SABRINA;17;K
2001;ŻAKLINA;17;K
2001;CAROLINA;16;K
2001;MIROSŁAWA;16;K
2001;NELA;16;K
2001;REGINA;16;K
2001;SAMANTHA;16;K
2001;FATIMA;15;K
2001;GAJA;15;K
2001;NEL;15;K
2001;ARLETTA;14;K
2001;JASMINA;14;K
2001;LEA;14;K
2001;VITTORIA;14;K
2001;ANTONIA;13;K
2001;APOLONIA;13;K
2001;ELENA;13;K
2001;GABRIELLA;13;K
2001;GIULIA;13;K
2001;ISABELLA;13;K
2001;KLEMENTYNA;13;K
2001;NATHALIE;13;K
2001;OTYLIA;13;K
2001;RITA;13;K
2001;WANDA;13;K
2001;ALICE;12;K
2001;ALICIA;12;K
2001;BERENIKA;12;K
2001;JESICA;12;K
2001;JULIANA;12;K
2001;KAREN;12;K
2001;KLAUDYNA;12;K
2001;MALINA;12;K
2001;STELLA;12;K
2001;WALERIA;12;K
2001;WIRGINIA;12;K
2001;AMINA;11;K
2001;CECYLIA;11;K
2001;EMILA;11;K
2001;JASMIN;11;K
2001;NICOLL;11;K
2001;VIOLETTA;11;K
2001;CHIARA;10;K
2001;DAJANA;10;K
2001;DALIA;10;K
2001;ERIKA;10;K
2001;FRANCESCA;10;K
2001;GRACJA;10;K
2001;HANNAH;10;K
2001;LARYSA;10;K
2001;MARIAM;10;K
2001;MELISA;10;K
2001;NICOLETTA;10;K
2001;NOA;10;K
2001;VIVIEN;10;K
2001;ANASTASIYA;9;K
2001;JAGNA;9;K
2001;KHEDA;9;K
2001;ROXANA;9;K
2001;SILVIA;9;K
2001;CHANTAL;8;K
2001;ELISA;8;K
2001;EVA;8;K
2001;FLORENTYNA;8;K
2001;ISABELLE;8;K
2001;JANA;8;K
2001;MAIA;8;K
2001;MELANIE;8;K
2001;MONICA;8;K
2001;NELL;8;K
2001;OKSANA;8;K
2001;OLEKSANDRA;8;K
2001;PATRIZIA;8;K
2001;RAYANA;8;K
2001;VIKTORIIA;8;K
2001;ADI;7;K
2001;ALESSANDRA;7;K
2001;ALESSIA;7;K
2001;ALEXIA;7;K
2001;ARIANA;7;K
2001;ARKADIA;7;K
2001;BIANCA;7;K
2001;CAMILA;7;K
2001;CARMEN;7;K
2001;CLARA;7;K
2001;DEBORA;7;K
2001;ELISABETH;7;K
2001;EUNIKA;7;K
2001;GAIA;7;K
2001;HIACYNTA;7;K
2001;IDALIA;7;K
2001;KATERYNA;7;K
2001;KHAVA;7;K
2001;LIVIA;7;K
2001;MALIKA;7;K
2001;MARIE;7;K
2001;MELISSA;7;K
2001;MICHELA;7;K
2001;MIRANDA;7;K
2001;NADINE;7;K
2001;NASTAZJA;7;K
2001;SAMIRA;7;K
2001;SOFIIA;7;K
2001;SYBILLA;7;K
2001;SYLVIA;7;K
2001;VALENTINA;7;K
2001;VALERIIA;7;K
2001;VIKTORIYA;7;K
2001;ABIGAIL;6;K
2001;ANIKA;6;K
2001;ANNIKA;6;K
2001;ARIADNA;6;K
2001;AYSHAT;6;K
2001;CELINE;6;K
2001;DANA;6;K
2001;DOBROSŁAWA;6;K
2001;ELENI;6;K
2001;FARIZA;6;K
2001;ISMENA;6;K
2001;JULIETTE;6;K
2001;KASJANA;6;K
2001;KAYA;6;K
2001;KESJA;6;K
2001;LILIA;6;K
2001;LISA;6;K
2001;LUDWIKA;6;K
2001;MADINA;6;K
2001;NADJA;6;K
2001;NADZIEJA;6;K
2001;NAOMI;6;K
2001;OLENA;6;K
2001;ORIANA;6;K
2001;PALOMA;6;K
2001;PAOLA;6;K
2001;PAULINE;6;K
2001;ROSE;6;K
2001;STANISŁAWA;6;K
2001;TETIANA;6;K
2001;TETYANA;6;K
2001;YASMIN;6;K
2001;YULIIA;6;K
2001;ANA;5;K
2001;ANASTASIA;5;K
2001;AYLIN;5;K
2001;CAMILLA;5;K
2001;CATHERINE;5;K
2001;CHLOE;5;K
2001;DANIELLA;5;K
2001;FEDERICA;5;K
2001;FLORENCIA;5;K
2001;IMAN;5;K
2001;IWETA;5;K
2001;JAGIENKA;5;K
2001;JENIFER;5;K
2001;JÓZEFINA;5;K
2001;JULIETTA;5;K
2001;KRISTINA;5;K
2001;LARA;5;K
2001;LARISSA;5;K
2001;LEILA;5;K
2001;LETYCJA;5;K
2001;LOUISE;5;K
2001;LUKRECJA;5;K
2001;MARGARETA;5;K
2001;MARIETA;5;K
2001;MARIYA;5;K
2001;MARTIKA;5;K
2001;MIA;5;K
2001;OLHA;5;K
2001;POLINA;5;K
2001;RACHELA;5;K
2001;ROMA;5;K
2001;ROMI;5;K
2001;RONI;5;K
2001;SALOMEA;5;K
2001;SOPHIA;5;K
2001;SYNTIA;5;K
2001;VIRGINIA;5;K
2001;YAEL;5;K
2001;YANA;5;K
2002;JAKUB;18018;M
2002;MATEUSZ;10177;M
2002;KACPER;10048;M
2002;MICHAŁ;8362;M
2002;DAWID;7714;M
2002;PATRYK;5734;M
2002;SZYMON;5285;M
2002;KAMIL;5078;M
2002;PIOTR;4828;M
2002;BARTOSZ;4599;M
2002;DOMINIK;4245;M
2002;MACIEJ;3907;M
2002;ŁUKASZ;3905;M
2002;ADRIAN;3795;M
2002;PAWEŁ;3747;M
2002;FILIP;3485;M
2002;MIKOŁAJ;3181;M
2002;ADAM;3051;M
2002;DAMIAN;2969;M
2002;SEBASTIAN;2952;M
2002;WIKTOR;2811;M
2002;KRYSTIAN;2770;M
2002;BARTŁOMIEJ;2762;M
2002;KRZYSZTOF;2732;M
2002;MARCIN;2719;M
2002;HUBERT;2512;M
2002;WOJCIECH;2461;M
2002;DANIEL;2342;M
2002;JAN;2323;M
2002;TOMASZ;2309;M
2002;KAROL;2143;M
2002;KONRAD;2042;M
2002;MIŁOSZ;1860;M
2002;OSKAR;1805;M
2002;MAKSYMILIAN;1666;M
2002;RAFAŁ;1446;M
2002;PRZEMYSŁAW;1418;M
2002;GRZEGORZ;1414;M
2002;ALEKSANDER;1295;M
2002;IGOR;1149;M
2002;ARKADIUSZ;1018;M
2002;MARCEL;1015;M
2002;RADOSŁAW;995;M
2002;ERYK;984;M
2002;NORBERT;938;M
2002;MAREK;891;M
2002;ARTUR;864;M
2002;NIKODEM;833;M
2002;ROBERT;761;M
2002;ANDRZEJ;587;M
2002;ANTONI;566;M
2002;ALAN;562;M
2002;GABRIEL;559;M
2002;BŁAŻEJ;526;M
2002;STANISŁAW;520;M
2002;MARIUSZ;498;M
2002;KLAUDIUSZ;479;M
2002;JACEK;476;M
2002;CEZARY;468;M
2002;DARIUSZ;456;M
2002;GRACJAN;428;M
2002;OLAF;402;M
2002;FRANCISZEK;387;M
2002;TYMOTEUSZ;372;M
2002;EMIL;367;M
2002;FABIAN;290;M
2002;JAROSŁAW;283;M
2002;OLIWIER;277;M
2002;KUBA;275;M
2002;JULIAN;268;M
2002;REMIGIUSZ;266;M
2002;KAJETAN;260;M
2002;TOBIASZ;260;M
2002;SEWERYN;250;M
2002;ALBERT;233;M
2002;JĘDRZEJ;226;M
2002;DENIS;194;M
2002;SŁAWOMIR;184;M
2002;KORNEL;180;M
2002;SYLWESTER;179;M
2002;ERNEST;175;M
2002;OLIWER;169;M
2002;KEWIN;165;M
2002;CYPRIAN;159;M
2002;NATAN;152;M
2002;DORIAN;146;M
2002;DAVID;139;M
2002;KEVIN;137;M
2002;IGNACY;136;M
2002;ALEKS;135;M
2002;MARCELI;133;M
2002;AMADEUSZ;122;M
2002;JULIUSZ;120;M
2002;SAMUEL;119;M
2002;JERZY;118;M
2002;MARTIN;118;M
2002;MAKSYM;117;M
2002;KORDIAN;113;M
2002;BENIAMIN;112;M
2002;BRUNO;111;M
2002;JANUSZ;107;M
2002;WITOLD;107;M
2002;BORYS;105;M
2002;ALEXANDER;101;M
2002;LEON;95;M
2002;OLIVER;92;M
2002;TYMON;91;M
2002;ALEX;86;M
2002;TADEUSZ;84;M
2002;SZCZEPAN;83;M
2002;JEREMI;81;M
2002;JONASZ;81;M
2002;ZBIGNIEW;81;M
2002;NATANIEL;80;M
2002;BRAJAN;78;M
2002;ROMAN;78;M
2002;JÓZEF;77;M
2002;MIROSŁAW;76;M
2002;ALEKSY;74;M
2002;MICHAEL;71;M
2002;IWO;69;M
2002;KASPER;68;M
2002;PATRICK;68;M
2002;SERGIUSZ;68;M
2002;NIKOLAS;67;M
2002;OLGIERD;65;M
2002;RYSZARD;64;M
2002;IRENEUSZ;62;M
2002;MIESZKO;61;M
2002;JOACHIM;60;M
2002;EMANUEL;59;M
2002;KORNELIUSZ;56;M
2002;MAURYCY;56;M
2002;NICOLAS;56;M
2002;KSAWERY;54;M
2002;MAXIMILIAN;53;M
2002;JONATAN;50;M
2002;BOGDAN;49;M
2002;OLIVIER;49;M
2002;STEFAN;48;M
2002;ERWIN;47;M
2002;JEREMIASZ;47;M
2002;KRYSPIN;46;M
2002;LUCJAN;45;M
2002;OKTAWIAN;42;M
2002;WALDEMAR;42;M
2002;LESZEK;41;M
2002;BERNARD;40;M
2002;MATTHEW;39;M
2002;THOMAS;39;M
2002;EMILIAN;38;M
2002;FRYDERYK;35;M
2002;GERARD;33;M
2002;KAZIMIERZ;33;M
2002;ZIEMOWIT;31;M
2002;KONSTANTY;30;M
2002;LEONARD;30;M
2002;OSCAR;30;M
2002;NICHOLAS;29;M
2002;VICTOR;29;M
2002;ELIASZ;28;M
2002;KASJAN;28;M
2002;GUSTAW;27;M
2002;DENNIS;26;M
2002;WŁADYSŁAW;26;M
2002;LUKAS;25;M
2002;CHRISTIAN;24;M
2002;PASCAL;24;M
2002;SIMON;24;M
2002;JACOB;23;M
2002;KOSMA;23;M
2002;BENEDYKT;22;M
2002;BOGUSŁAW;22;M
2002;MARIAN;22;M
2002;MILAN;22;M
2002;PHILIP;22;M
2002;BENJAMIN;21;M
2002;JUSTIN;21;M
2002;BRIAN;20;M
2002;FLORIAN;20;M
2002;HUGO;20;M
2002;ROLAND;20;M
2002;TRISTAN;20;M
2002;TYTUS;20;M
2002;MATTEO;19;M
2002;ARON;18;M
2002;FRANCESCO;18;M
2002;HENRYK;18;M
2002;LUDWIK;18;M
2002;MARK;18;M
2002;PETER;18;M
2002;VINCENT;18;M
2002;BRUNON;17;M
2002;JAKOB;17;M
2002;JORDAN;17;M
2002;ANDREAS;16;M
2002;JONATHAN;16;M
2002;MARCO;16;M
2002;MARKUS;16;M
2002;ROCH;16;M
2002;TYCJAN;16;M
2002;ANTON;15;M
2002;ARIEL;15;M
2002;CRISTIAN;15;M
2002;CYRYL;15;M
2002;MAKARY;15;M
2002;MAX;15;M
2002;MICHELE;15;M
2002;ZACHARIASZ;15;M
2002;ALESSANDRO;14;M
2002;ALEXANDRE;14;M
2002;LUCAS;14;M
2002;OMAR;14;M
2002;PATRIK;14;M
2002;RICCARDO;14;M
2002;VIKTOR;14;M
2002;ANGELO;13;M
2002;BOGUMIŁ;13;M
2002;DOMINIC;13;M
2002;LUCA;13;M
2002;AXEL;12;M
2002;CHRISTOPHER;12;M
2002;ERIK;12;M
2002;MAKS;12;M
2002;PASKAL;12;M
2002;PATRYCJUSZ;12;M
2002;ALBIN;11;M
2002;ANDREA;11;M
2002;ANTONIO;11;M
2002;BRANDON;11;M
2002;EDWIN;11;M
2002;KARIM;11;M
2002;MANUEL;11;M
2002;MARKO;11;M
2002;PAOLO;11;M
2002;PAUL;11;M
2002;TEODOR;11;M
2002;VLADYSLAV;11;M
2002;ARIAN;10;M
2002;ARNOLD;10;M
2002;BOGUSZ;10;M
2002;DYLAN;10;M
2002;FELIKS;10;M
2002;JUAN;10;M
2002;LEONARDO;10;M
2002;LORENZO;10;M
2002;MAXIME;10;M
2002;MIRON;10;M
2002;PHILIPP;10;M
2002;ROBIN;10;M
2002;WAWRZYNIEC;10;M
2002;ANTHONY;9;M
2002;ARTEM;9;M
2002;DMYTRO;9;M
2002;EDGAR;9;M
2002;FABIO;9;M
2002;FEDERICO;9;M
2002;JULIEN;9;M
2002;KRZESIMIR;9;M
2002;MARIO;9;M
2002;MAXYMILIAN;9;M
2002;MIKE;9;M
2002;RAFAEL;9;M
2002;SERAFIN;9;M
2002;TOM;9;M
2002;YUVAL;9;M
2002;ZYGMUNT;9;M
2002;ADRIEN;8;M
2002;ALEJANDRO;8;M
2002;ARTHUR;8;M
2002;BOLESŁAW;8;M
2002;BRAIAN;8;M
2002;CARLOS;8;M
2002;CHRYSTIAN;8;M
2002;DANIIL;8;M
2002;DASTIN;8;M
2002;DAVIDE;8;M
2002;DENIZ;8;M
2002;DIEGO;8;M
2002;DYMITR;8;M
2002;ERIC;8;M
2002;FILIPPO;8;M
2002;IVAN;8;M
2002;JAMES;8;M
2002;JOHN;8;M
2002;KLEMENS;8;M
2002;MAGOMED;8;M
2002;MAXIMILLIAN;8;M
2002;OLEKSANDR;8;M
2002;ROBERTO;8;M
2002;TOMAS;8;M
2002;WACŁAW;8;M
2002;ALI;7;M
2002;AMIT;7;M
2002;BOHDAN;7;M
2002;CASPER;7;M
2002;CLAUDIO;7;M
2002;DANIELE;7;M
2002;GABRIELE;7;M
2002;GIACOMO;7;M
2002;GIOVANNI;7;M
2002;GNIEWOMIR;7;M
2002;ILLIA;7;M
2002;ISLAM;7;M
2002;JUSTYN;7;M
2002;LUKE;7;M
2002;MARVIN;7;M
2002;MICHAL;7;M
2002;MIECZYSŁAW;7;M
2002;NICO;7;M
2002;PHILLIP;7;M
2002;PIETRO;7;M
2002;RUBEN;7;M
2002;SAMI;7;M
2002;SANTIAGO;7;M
2002;SIMONE;7;M
2002;TIMOTHY;7;M
2002;WŁODZIMIERZ;7;M
2002;AHMAD;6;M
2002;ALLAN;6;M
2002;ANATOL;6;M
2002;AUGUSTYN;6;M
2002;AURELIUSZ;6;M
2002;BARNABA;6;M
2002;BARTEK;6;M
2002;BEN;6;M
2002;BRYAN;6;M
2002;DENYS;6;M
2002;DOMINICK;6;M
2002;EDWARD;6;M
2002;GEORGIOS;6;M
2002;IAN;6;M
2002;IDO;6;M
2002;IVO;6;M
2002;JONAS;6;M
2002;JOSHUA;6;M
2002;LOUIS;6;M
2002;MATHIEU;6;M
2002;MATTHIAS;6;M
2002;MATTIA;6;M
2002;MICHEL;6;M
2002;NARCYZ;6;M
2002;NATANAEL;6;M
2002;NATHAN;6;M
2002;NOAH;6;M
2002;NOAM;6;M
2002;NORMAN;6;M
2002;ORFEUSZ;6;M
2002;PHILIPPE;6;M
2002;SALVATORE;6;M
2002;SEAN;6;M
2002;TIMUR;6;M
2002;TOBIAS;6;M
2002;TOMER;6;M
2002;TYBERIUSZ;6;M
2002;VINCENZO;6;M
2002;VOLODYMYR;6;M
2002;WIESŁAW;6;M
2002;AARON;5;M
2002;AKSEL;5;M
2002;ALBERTO;5;M
2002;ALESSIO;5;M
2002;ALEXANDROS;5;M
2002;AUGUST;5;M
2002;BAZYLI;5;M
2002;CARLO;5;M
2002;CONRAD;5;M
2002;CZESŁAW;5;M
2002;DANYLO;5;M
2002;ENRICO;5;M
2002;FERNANDO;5;M
2002;GABOR;5;M
2002;GWIDON;5;M
2002;HERBERT;5;M
2002;HIERONIM;5;M
2002;IWAN;5;M
2002;JAROMIR;5;M
2002;KAJ;5;M
2002;KHAMZAT;5;M
2002;KRISTIAN;5;M
2002;LECH;5;M
2002;LEO;5;M
2002;LIAM;5;M
2002;MARCUS;5;M
2002;MARTYN;5;M
2002;MAXIM;5;M
2002;NIKO;5;M
2002;OLEH;5;M
2002;OREST;5;M
2002;RAFFAELE;5;M
2002;RAJMUND;5;M
2002;ROY;5;M
2002;SAMIR;5;M
2002;THEO;5;M
2002;TOMMASO;5;M
2002;WADIM;5;M
2002;WILHELM;5;M
2002;WILLIAM;5;M
2002;YAN;5;M
2002;YOTAM;5;M
2002;ZDZISŁAW;5;M
2002;JULIA;11873;K
2002;WIKTORIA;11351;K
2002;NATALIA;9983;K
2002;ALEKSANDRA;9179;K
2002;WERONIKA;6480;K
2002;ZUZANNA;6211;K
2002;MARTYNA;5935;K
2002;KAROLINA;5908;K
2002;KLAUDIA;5826;K
2002;PATRYCJA;4948;K
2002;PAULINA;4800;K
2002;OLIWIA;4201;K
2002;ANNA;3933;K
2002;KATARZYNA;3817;K
2002;DOMINIKA;3527;K
2002;MAGDALENA;3430;K
2002;KINGA;3105;K
2002;GABRIELA;2970;K
2002;ALICJA;2702;K
2002;EMILIA;2676;K
2002;MARTA;2584;K
2002;AGATA;2280;K
2002;NIKOLA;2097;K
2002;KAMILA;2028;K
2002;SANDRA;1953;K
2002;AMELIA;1930;K
2002;AGNIESZKA;1920;K
2002;MAJA;1902;K
2002;MAŁGORZATA;1881;K
2002;JOANNA;1876;K
2002;DARIA;1764;K
2002;MARIA;1762;K
2002;MONIKA;1646;K
2002;IZABELA;1616;K
2002;JUSTYNA;1561;K
2002;ZOFIA;1469;K
2002;ANGELIKA;1296;K
2002;ROKSANA;1061;K
2002;EWELINA;999;K
2002;LAURA;941;K
2002;MILENA;903;K
2002;EWA;854;K
2002;SYLWIA;825;K
2002;OLGA;824;K
2002;SARA;802;K
2002;BARBARA;731;K
2002;ADRIANNA;717;K
